ID,type,typeNum,region,regionNum,province,provinceNum,district,postalCode,localityType,bedroomCount,netHabitableSurface,condition,conditionNum,bathroomCount,showerRoomCount,toiletCount,hasLift,fireplaceExists,hasSwimmingPool,hasAirConditioning,hasGarden,gardenSurface,hasTerrace,terraceSurface,price
10680108,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1785,4,2.0,98.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,275000.0
10680106,APARTMENT,2,Flanders,2,West Flanders,6,Veurne,8670,4,1.0,34.0,JUST_RENOVATED,2,0.0,1.0,0.0,1,0,0,0,0,0.0,0,0.0,125000.0
10680100,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1502,3,2.0,96.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,1,0.0,260000.0
10680102,HOUSE,1,Flanders,2,East Flanders,3,Dendermonde,9220,4,2.0,194.0,TO_BE_DONE_UP,4,1.0,0.0,2.0,0,0,0,0,0,0.0,0,0.0,235000.0
10680112,HOUSE,1,Flanders,2,West Flanders,6,Brugge,8200,3,3.0,151.0,GOOD,3,2.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,280000.0
10680109,HOUSE,1,Wallonie,3,Namur,10,Dinant,5555,4,3.0,120.0,AS_NEW,1,1.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,220000.0
10680113,HOUSE,1,Flanders,2,Limburg,5,Maaseik,3680,4,3.0,473.0,GOOD,3,2.0,0.0,0.0,0,0,0,1,0,0.0,1,0.0,549000.0
10680111,HOUSE,1,Flanders,2,Flemish Brabant,4,Leuven,3440,4,4.0,239.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,1,45.0,1,0.0,319000.0
10680117,HOUSE,1,Flanders,2,West Flanders,6,Roeselare,8800,3,3.0,166.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,265000.0
10417975,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1755,4,3.0,180.0,TO_BE_DONE_UP,4,1.0,0.0,2.0,0,1,0,0,0,0.0,1,24.0,369000.0
10549055,APARTMENT,2,Flanders,2,East Flanders,3,Dendermonde,9230,4,1.0,76.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,7.0,247000.0
10680142,HOUSE,1,Wallonie,3,Hainaut,7,Mons,7387,4,3.0,260.0,TO_BE_DONE_UP,4,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,310000.0
10680121,HOUSE,1,Wallonie,3,Luxembourg,9,Neufchâteau,6920,4,3.0,120.0,AS_NEW,1,1.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,220000.0
10680144,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2170,4,2.0,77.0,UNKNOWN,0,1.0,0.0,0.0,0,0,0,0,0,0.0,1,6.0,209000.0
10680140,HOUSE,1,Flanders,2,Antwerp,2,Mechelen,2560,4,3.0,230.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,1,0.0,1,0.0,549000.0
10680149,HOUSE,1,Flanders,2,Flemish Brabant,4,Leuven,3390,4,5.0,493.0,GOOD,3,1.0,1.0,2.0,0,1,1,0,1,4850.0,1,95.0,685000.0
10680150,HOUSE,1,Wallonie,3,Namur,10,Dinant,5575,4,3.0,120.0,AS_NEW,1,1.0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,220000.0
10680151,APARTMENT,2,Flanders,2,West Flanders,6,Veurne,8670,4,2.0,135.0,AS_NEW,1,0.0,1.0,1.0,1,0,0,0,0,0.0,0,0.0,499000.0
10680152,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1030,2,1.0,60.0,TO_BE_DONE_UP,4,1.0,1.0,1.0,0,0,0,0,0,0.0,1,20.0,185000.0
10680166,HOUSE,1,Flanders,2,Antwerp,2,Turnhout,2230,4,3.0,174.0,UNKNOWN,0,1.0,0.0,2.0,0,1,0,0,1,0.0,1,0.0,425000.0
10680167,HOUSE,1,Flanders,2,West Flanders,6,Veurne,8630,4,3.0,291.0,GOOD,3,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,295000.0
10680164,HOUSE,1,Wallonie,3,Liège,8,Liège,4100,3,6.0,193.0,TO_RESTORE,6,2.0,0.0,0.0,0,0,0,0,1,1.0,1,1.0,150000.0
10680174,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1030,2,3.0,112.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,1,10.0,349000.0
10680171,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1190,4,2.0,111.0,GOOD,3,1.0,0.0,1.0,1,0,0,0,0,0.0,1,12.0,300000.0
10680179,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1400,3,2.0,95.0,UNKNOWN,0,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,210000.0
10680183,APARTMENT,2,Wallonie,3,Hainaut,7,Charleroi,6180,4,2.0,87.0,AS_NEW,1,0.0,1.0,1.0,0,0,0,0,0,0.0,0,0.0,200000.0
10680176,HOUSE,1,Flanders,2,East Flanders,3,Eeklo,9900,3,3.0,140.0,AS_NEW,1,1.0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,429000.0
10680184,APARTMENT,2,Flanders,2,West Flanders,6,Kortrijk,8500,3,2.0,109.0,UNKNOWN,0,2.0,0.0,0.0,1,0,0,0,0,0.0,1,18.0,329037.0
10680195,HOUSE,1,Brussels,1,Brussels,1,Brussels,1180,4,3.0,220.0,GOOD,3,2.0,1.0,2.0,0,0,0,0,1,190.0,1,0.0,765000.0
10680191,APARTMENT,2,Flanders,2,Antwerp,2,Turnhout,2200,3,2.0,105.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,10.0,325000.0
10680192,HOUSE,1,Brussels,1,Brussels,1,Brussels,1180,4,4.0,235.0,JUST_RENOVATED,2,3.0,2.0,3.0,0,0,0,0,1,50.0,1,20.0,975000.0
10680200,APARTMENT,2,Wallonie,3,Hainaut,7,Charleroi,6180,4,2.0,85.0,AS_NEW,1,0.0,1.0,1.0,0,0,0,0,0,0.0,0,0.0,210000.0
10680198,HOUSE,1,Brussels,1,Brussels,1,Brussels,1180,4,5.0,300.0,JUST_RENOVATED,2,1.0,2.0,4.0,0,1,0,0,1,62.0,1,25.0,1250000.0
10680202,HOUSE,1,Wallonie,3,Hainaut,7,Tournai,7521,4,3.0,200.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,0,0.0,0,0.0,350000.0
10680203,HOUSE,1,Wallonie,3,Namur,10,Namur,5140,4,3.0,120.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,1,220.0,1,36.0,275000.0
10680206,HOUSE,1,Wallonie,3,Hainaut,7,Soignies,7850,4,3.0,180.0,TO_RENOVATE,5,1.0,1.0,1.0,0,0,0,0,1,500.0,1,38.0,245000.0
