ID,type,subtype,region,province,district,locality,localityType,postalCode,address,latitude,longitude,condition,constructionYear,price,pricePerMeter,bedroomCount,netHabitableSurface,floor,floorCount,hasLift,facadeCount,hasGarden,gardenSurface,hasTerrace,terraceSurface,land,kitchen,bathroomCount,showerRoomCount,toiletCount,fireplaceExists,hasSwimmingPool,hasAirConditioning,parkingCountIndoor,parkingCountOutdoor,parkingCountClosedBox,primaryEnergyConsumptionPerSqm,epcScore,hasDoubleGlazing,saleType
10671886,HOUSE,MIXED_USE_BUILDING,Wallonie,Luxembourg,Neufchâteau,Libramont-Chevigny,3,6800,Avenue de Houffalize 20,49.9222739,5.378707,GOOD,,599000.0,1997.0,8.0,300.0,,,False,2.0,True,360.0,True,12.0,881.0,SEMI_EQUIPPED,4.0,0.0,6.0,False,False,,,6.0,,337.0,D,True,
10671891,HOUSE,VILLA,Flanders,East Flanders,Gent,Lochristi,2,9080,Acacialaan 85,51.0863257,3.8232756,AS_NEW,1995.0,675000.0,2897.0,3.0,233.0,,,,4.0,,,True,,956.0,,1.0,0.0,2.0,False,,,1.0,4.0,,244.0,C,True,
10671894,APARTMENT,PENTHOUSE,Flanders,Antwerp,Mechelen,Mechelen,3,2800,Elektriciteitstraat 27,51.0364401,4.471856,GOOD,1970.0,184000.0,3345.0,1.0,55.0,15.0,15.0,True,2.0,,,True,11.0,,USA_SEMI_EQUIPPED,1.0,0.0,1.0,False,,,,,,275.0,C,True,
10671889,APARTMENT,APARTMENT,Wallonie,Luxembourg,Neufchâteau,Bertrix,4,6880,,49.8525515,5.2658238,,2023.0,278885.0,2708.0,3.0,103.0,2.0,3.0,True,2.0,,,True,37.0,,,1.0,0.0,1.0,False,False,,1.0,1.0,,85.0,A,,
10671899,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,Sint-Niklaas,3,9100,Vermorgenstraat 28,51.1696797,4.1454503,,,535000.0,2548.0,2.0,210.0,0.0,3.0,True,,,,,,,INSTALLED,1.0,0.0,2.0,False,,,1.0,1.0,,122.0,B,True,
10671901,HOUSE,HOUSE,Wallonie,Luxembourg,Arlon,Aubange,4,6792,,,,TO_BE_DONE_UP,,259000.0,1992.0,3.0,130.0,,,,3.0,,,True,,0.0,,1.0,0.0,,False,,,,,,559.0,G,,
10671902,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,Knokke-Heist,3,8300,,,,TO_RENOVATE,1971.0,525000.0,6818.0,2.0,77.0,3.0,,True,2.0,,,True,5.0,,,1.0,0.0,,False,False,,,,,321.0,D,,
10671903,HOUSE,VILLA,Wallonie,Namur,Dinant,Vencimont,4,5575,Rue les Peurets 1,50.0354619,4.924444,JUST_RENOVATED,,395000.0,2633.0,3.0,150.0,,,,4.0,True,1200.0,True,100.0,1380.0,,1.0,0.0,1.0,True,,,1.0,1.0,,441.0,F,True,
10671906,HOUSE,CHALET,Flanders,Flemish Brabant,Halle-Vilvoorde,Bever,4,1547,akrenbosdomein 32,50.7254444,3.907542,TO_RENOVATE,,110000.0,1375.0,2.0,80.0,,,,4.0,,,,,1000.0,,,0.0,,False,,,,,,,,,
10671907,HOUSE,HOUSE,Brussels,Brussels,Brussels,Ixelles,2,1050,Alphonse Renard 40,50.8177565,4.358489,TO_BE_DONE_UP,1932.0,1190000.0,3552.0,4.0,335.0,,,,2.0,True,,True,20.0,271.0,INSTALLED,2.0,0.0,3.0,True,,,1.0,,,360.0,G,,
10671908,APARTMENT,GROUND_FLOOR,Flanders,Flemish Brabant,Halle-Vilvoorde,Londerzeel,4,1840,Oude Zagerij 7,51.0049078,4.3066282,GOOD,2005.0,335000.0,3722.0,2.0,90.0,0.0,,False,3.0,,,True,,,,1.0,0.0,,False,False,,,,,180.0,B,True,
10671905,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Etterbeek,2,1040,Boulevard Louis Schmidt - Louis Schmidtlaan 59,50.8283343,4.4018814,,,385000.0,4140.0,2.0,93.0,5.0,8.0,True,2.0,,,True,4.0,,,1.0,0.0,1.0,False,False,False,,,,233.0,E,True,
10671912,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,Niel,4,2845,Steenbakkerijen 76,51.0997233,4.3349044,,,365000.0,3650.0,3.0,100.0,0.0,,True,,True,60.0,True,50.0,,INSTALLED,1.0,0.0,1.0,True,,,,,,45.0,A,,
10671913,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Antwerp,2,2018,Desguinlei 168,51.1948083,4.4013235,,1962.0,255000.0,2318.0,2.0,110.0,4.0,5.0,True,,,,True,3.0,,INSTALLED,1.0,0.0,1.0,True,,,,,,348.0,D,,
10671911,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,Kortrijk,4,8511,Ledeganckstraat 26,50.7801965,3.22869,,,220000.0,,3.0,,,,False,1.0,,,,,0.0,,1.0,0.0,1.0,False,False,False,,,,,,True,
10671924,HOUSE,HOUSE,Wallonie,Namur,Namur,Andenne,3,5300,Rue Abbéchamps 40,50.4839402,5.0951188,TO_BE_DONE_UP,,200000.0,,3.0,,,,False,3.0,True,150.0,,,243.0,NOT_INSTALLED,1.0,0.0,1.0,False,False,False,,,,,,True,
10671914,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,Boom,4,2850,Nielsestraat 91,51.0912986,4.3562761,,2013.0,349000.0,2585.0,3.0,135.0,,,,,,,True,30.0,0.0,INSTALLED,1.0,0.0,2.0,True,,,2.0,,,106.0,B,,
10671921,HOUSE,HOUSE,Wallonie,Hainaut,Mouscron,Dottignies,4,7711,,,,GOOD,,349000.0,1424.0,6.0,245.0,,,False,4.0,True,520.0,True,,813.0,INSTALLED,2.0,2.0,,False,False,,2.0,2.0,,187.0,C,True,
10671930,HOUSE,HOUSE,Flanders,West Flanders,Brugge,Zeebrugge,4,8380,Heiststraat 141,51.3326101,3.2100597,GOOD,1954.0,219000.0,1542.0,5.0,142.0,,,False,2.0,True,183.0,,,272.0,,1.0,0.0,2.0,False,,False,,,,333.0,D,True,
10671928,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,Diksmuide,3,8600,Esenweg 9,51.0315851,2.8686711,GOOD,,189000.0,1331.0,3.0,142.0,,,False,,,,,,292.0,INSTALLED,,0.0,1.0,False,False,,1.0,,,791.0,F,True,
10671931,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,Gent,1,9000,Nieuwevaart 187,51.0661713,3.7105362,GOOD,2017.0,359000.0,3701.0,2.0,97.0,1.0,5.0,True,2.0,,,True,11.0,,,1.0,1.0,1.0,False,,False,1.0,,,65.0,A,True,
10671933,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,Bellegem,4,8510,,,,GOOD,1951.0,385000.0,1481.0,3.0,260.0,,,True,4.0,,,,,585.0,,1.0,0.0,,False,,False,1.0,15.0,,708.0,F,True,
10671937,HOUSE,VILLA,Wallonie,Luxembourg,Marche-en-Famenne,Durbuy Tohogne,4,6941,,,,AS_NEW,,279500.0,1747.0,3.0,160.0,,,,4.0,,,,,800.0,,1.0,0.0,,False,,,1.0,,,,,True,
10671932,HOUSE,HOUSE,Wallonie,Liège,Huy,Huy,3,4500,Rue Du Rouge Fossé 33,50.5100881,5.2573612,,,299000.0,1262.0,4.0,237.0,,,False,4.0,True,600.0,True,30.0,750.0,,2.0,0.0,3.0,True,False,False,2.0,1.0,,446.0,F,True,
10671936,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,Nivelles,Louvain-La-Neuve,4,1348,Raccourci du Lac 23,50.6694597,4.6044608,,,325000.0,3693.0,3.0,88.0,0.0,1.0,,,,,,,,,1.0,0.0,1.0,True,,,,,,250.0,C,,
10671946,HOUSE,MANSION,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,4,1150,,,,TO_RENOVATE,1928.0,1195000.0,3567.0,6.0,335.0,,,False,2.0,,,True,24.0,111.0,HYPER_EQUIPPED,2.0,1.0,4.0,False,False,,1.0,,,413.0,G,True,
10671941,HOUSE,APARTMENT_BLOCK,Brussels,Brussels,Brussels,Schaerbeek,2,1030,Maurice Maeterlincklaan 30,50.8766905,4.3852233,TO_BE_DONE_UP,,650000.0,3186.0,4.0,204.0,,,False,2.0,,,,,0.0,HYPER_EQUIPPED,4.0,4.0,4.0,False,,,,,,223.0,E,,
10671950,HOUSE,VILLA,Flanders,West Flanders,Ieper,Poperinge,4,8970,Heilig-Hartstraat 37,50.8575108,2.7326406,GOOD,,595000.0,1932.0,5.0,308.0,,,False,,True,,True,9.0,1739.0,INSTALLED,,0.0,2.0,False,False,,1.0,1.0,,240.0,C,True,
10671953,HOUSE,HOUSE,Flanders,East Flanders,Gent,Gent,1,9000,Resedastraat 73,51.0611369,3.6975806,GOOD,1900.0,285000.0,3434.0,2.0,83.0,,,False,2.0,,,True,10.0,40.0,INSTALLED,1.0,0.0,,False,False,,,,,374.0,D,,
10671951,HOUSE,HOUSE,Flanders,West Flanders,Brugge,Blankenberge,4,8370,Platanenhoek 1,51.3131835,3.1399846,TO_BE_DONE_UP,1969.0,599000.0,2377.0,4.0,252.0,,,False,4.0,True,906.0,,,906.0,SEMI_EQUIPPED,2.0,0.0,1.0,False,False,,,2.0,,643.0,F,,
10671957,HOUSE,VILLA,Wallonie,Walloon Brabant,Nivelles,Braine-le-Château,4,1440,Rue Auguste Latour 79,50.6719488,4.2646746,,1930.0,375000.0,3178.0,2.0,118.0,,,False,4.0,,,,,2010.0,,1.0,0.0,,False,False,,1.0,,,,,True,
10672010,HOUSE,HOUSE,Wallonie,Walloon Brabant,Nivelles,Rixensart,4,1330,,,,GOOD,,390000.0,4875.0,2.0,80.0,,,False,4.0,True,384.0,True,30.0,494.0,USA_HYPER_EQUIPPED,1.0,0.0,2.0,True,False,False,,2.0,,,F,True,
10672014,HOUSE,HOUSE,Wallonie,Liège,Liège,Herstal,2,4040,Rue Félix Chaumont 129,50.6651168,5.6204974,TO_RENOVATE,1900.0,159000.0,1046.0,3.0,152.0,,,,2.0,True,75.0,True,20.0,150.0,NOT_INSTALLED,,1.0,1.0,False,,,1.0,,,328.0,D,True,
10672011,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,Zwevegem,4,8550,Harelbeekstraat 18,50.8137275,3.3323469,GOOD,1975.0,162000.0,1620.0,3.0,100.0,2.0,3.0,False,2.0,,,True,,,,1.0,0.0,,False,False,,1.0,,,174.0,B,True,
10671954,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,Zingem,4,9750,Den Bos 5,50.9223159,3.6165705,TO_RENOVATE,1939.0,325000.0,1747.0,4.0,186.0,,,False,4.0,,,,,901.0,INSTALLED,1.0,0.0,1.0,False,False,,,5.0,,752.0,F,,
10671956,HOUSE,HOUSE,Wallonie,Liège,Verviers,Dison,4,4821,Rue Pire Pierre 38,50.601928,5.8702378,GOOD,1970.0,245000.0,1551.0,3.0,158.0,,,False,2.0,True,160.0,True,13.0,300.0,SEMI_EQUIPPED,1.0,0.0,1.0,False,False,False,2.0,1.0,,,E,False,
10672020,HOUSE,VILLA,Flanders,East Flanders,Aalst,Zottegem,4,9620,Tweekerkenstraat 45,50.8581417,3.8200832,AS_NEW,,925000.0,2290.0,5.0,404.0,,,False,,True,,True,,1131.0,HYPER_EQUIPPED,,1.0,7.0,False,True,,1.0,1.0,,13.0,A,True,
10672019,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,Temse,4,9140,Ruisstraat 16,51.1170629,4.1878931,AS_NEW,2014.0,330000.0,1571.0,3.0,210.0,,,False,2.0,,,True,16.0,108.0,INSTALLED,1.0,0.0,2.0,False,False,False,,,,,,True,
10672015,HOUSE,HOUSE,Wallonie,Liège,Liège,Jemeppe-sur-Meuse,3,4101,,,,,1900.0,99000.0,1980.0,1.0,50.0,,,,2.0,,,,,36.0,HYPER_EQUIPPED,,0.0,1.0,False,,,,,,494.0,F,True,
10672017,APARTMENT,FLAT_STUDIO,Wallonie,Liège,Liège,Liege,2,4020,Quai Godefroid Kurth 13,50.6459086,5.5878635,GOOD,,119000.0,3306.0,1.0,36.0,0.0,,True,3.0,,,,,,,1.0,1.0,,False,,,,,,139.0,B,True,
10672021,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,Waregem,4,8790,Roger Vansteenbruggestraat 101,50.891803,3.4194021,TO_BE_DONE_UP,1974.0,325000.0,1982.0,4.0,164.0,,,False,4.0,,,,,805.0,,1.0,0.0,,False,False,,1.0,,,554.0,F,False,
10672025,HOUSE,TOWN_HOUSE,Wallonie,Liège,Liège,Ans,4,4430,Rue Alexis Lekeux 29,50.6577334,5.5394846,TO_BE_DONE_UP,1979.0,205000.0,1627.0,2.0,126.0,,,,2.0,True,153.0,True,25.0,260.0,,1.0,0.0,2.0,False,,,1.0,,,268.0,D,True,
10672022,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,Antwerpen,3,2600,Cameliastraat 6,51.1959922,4.4228619,GOOD,1910.0,490000.0,2952.0,4.0,166.0,,,False,2.0,True,18.0,True,18.0,90.0,INSTALLED,1.0,0.0,1.0,True,False,False,,,,,,True,
10672023,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,2,1080,Rue Du Korenbeek - Korenbeekstraat 45,50.8586026,4.3079711,,2001.0,259000.0,2815.0,2.0,92.0,3.0,3.0,False,2.0,,,True,7.0,,USA_HYPER_EQUIPPED,,1.0,1.0,False,False,False,,,,199.0,D,True,
10672027,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,Harelbeke,4,8530,,,,GOOD,,219000.0,,3.0,,,,,2.0,,,,,175.0,,1.0,0.0,,False,,,,,,209.0,C,True,
10672033,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,Grammont,3,9500,Karmelietenstraat 33,50.7735862,3.8786773,GOOD,,175000.0,2134.0,2.0,82.0,3.0,3.0,True,3.0,,,True,3.0,,SEMI_EQUIPPED,,1.0,1.0,False,False,False,1.0,1.0,,326.0,D,False,
10672038,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,Asse,4,1730,Ringlaan 5,50.8937175,4.2315898,AS_NEW,1951.0,359000.0,2426.0,2.0,148.0,,,False,2.0,True,156.0,True,18.0,246.0,HYPER_EQUIPPED,1.0,0.0,2.0,False,False,False,,,,419.0,E,True,
10672028,HOUSE,COUNTRY_COTTAGE,Flanders,Limburg,Hasselt,Lummen,4,3560,Dwarsstraat 9,51.0079741,5.2019209,JUST_RENOVATED,1850.0,1190000.0,2250.0,8.0,529.0,,,,4.0,True,,True,,27.0,INSTALLED,4.0,4.0,5.0,True,,,2.0,5.0,,145.0,B,True,
10672035,APARTMENT,APARTMENT,Wallonie,Walloon Brabant,Nivelles,Nivelles,3,1400,,,,AS_NEW,1992.0,200000.0,2985.0,2.0,67.0,2.0,3.0,,4.0,,,True,2.0,,,1.0,0.0,1.0,False,,,,,,212.0,C,True,
10672037,HOUSE,HOUSE,Brussels,Brussels,Brussels,Auderghem,4,1160,,,,TO_RENOVATE,1963.0,660000.0,,3.0,,,,False,2.0,True,100.0,True,20.0,184.0,USA_SEMI_EQUIPPED,1.0,0.0,2.0,False,False,,1.0,,,306.0,F,,
10672044,APARTMENT,PENTHOUSE,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,3,1200,Avenue De Broqueville - De Broquevillelaan 162,50.8417528,4.4163691,AS_NEW,,325000.0,3533.0,2.0,92.0,7.0,7.0,True,2.0,,,True,3.0,,USA_UNINSTALLED,1.0,0.0,,False,False,False,,,,229.0,E,True,
10672052,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Ixelles,2,1050,Rue Du Prince Royal - Koninklijke-Prinsstraat 97,50.8336866,4.3590412,,,625000.0,,2.0,,1.0,,False,,,,True,10.0,,,1.0,1.0,,False,False,False,,,,,,False,
10672054,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,Mollem,4,1730,Kasteelstraat 18,50.9304823,4.2272072,JUST_RENOVATED,1918.0,349000.0,2195.0,4.0,159.0,,,False,2.0,,,,,392.0,,1.0,0.0,,False,False,,1.0,,,265.0,C,True,
10672058,APARTMENT,APARTMENT,Wallonie,Luxembourg,Neufchâteau,Libramont-Chevigny,3,6800,Rue de l'Ancienne Gare 3,49.9186573,5.3753083,GOOD,2014.0,199000.0,2843.0,2.0,70.0,1.0,3.0,True,3.0,,,True,9.0,,,1.0,0.0,,False,False,,,,,115.0,B,True,
10672061,APARTMENT,PENTHOUSE,Flanders,West Flanders,Veurne,Oostduinkerke,4,8670,"Arthur Degreeflaan 2,0202",51.1281904,2.6571207,AS_NEW,2015.0,1100000.0,15278.0,1.0,72.0,2.0,1.0,True,2.0,,,True,64.0,,INSTALLED,1.0,0.0,1.0,False,False,,,1.0,,106.74,B,,
10672062,HOUSE,APARTMENT_BLOCK,Flanders,West Flanders,Ieper,Ieper,3,8900,Sint-Niklaasstraat 29,50.8513292,2.8806361,GOOD,1971.0,310000.0,2313.0,2.0,134.0,,,False,2.0,,,True,4.0,93.0,INSTALLED,2.0,0.0,2.0,False,False,,,,,306.0,D,,
10672066,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,Leuven,1,3001,,,,GOOD,1965.0,369900.0,4301.0,2.0,86.0,1.0,,True,2.0,,,True,7.0,,INSTALLED,1.0,0.0,1.0,False,False,False,1.0,,,220.0,C,True,
10672071,HOUSE,HOUSE,Wallonie,Liège,Huy,Anthisnes,4,4160,Rue Des Stepennes 12,50.4670674,5.5323264,,,280000.0,,3.0,,,,False,,,,,,0.0,,1.0,0.0,1.0,False,False,False,,,,,D,True,
10672069,APARTMENT,DUPLEX,Flanders,West Flanders,Oostend,De Haan,4,8420,Stationsstraat 17,51.2716633,3.0338309,AS_NEW,2008.0,295000.0,,2.0,,3.0,2.0,True,1.0,,,True,4.0,,INSTALLED,1.0,1.0,2.0,False,False,False,,,,,,True,
10672072,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,Deurne,3,2100,Bisschoppenhoflaan 160,51.2312131,4.4511211,GOOD,1961.0,215000.0,1886.0,3.0,114.0,0.0,,,2.0,,,True,21.0,,SEMI_EQUIPPED,1.0,0.0,1.0,True,,,1.0,,,465.0,E,,
10672073,HOUSE,HOUSE,Flanders,West Flanders,Oostend,Oostende,3,8400,Gistelsesteenweg 91,51.2118098,2.9291387,TO_RENOVATE,1976.0,235000.0,979.0,3.0,240.0,,,False,4.0,True,120.0,True,120.0,185.0,,1.0,0.0,2.0,False,,False,1.0,,,209.0,C,True,
10672074,HOUSE,HOUSE,Flanders,West Flanders,Oostend,De Haan,4,8420,Waterkasteellaan 12,51.2765464,3.0413948,GOOD,1958.0,475000.0,3299.0,3.0,144.0,,,False,2.0,,,True,,115.0,,1.0,0.0,1.0,False,False,False,1.0,1.0,,438.0,E,True,
10672068,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,Middelkerke,4,8430,Paul de Smet de Naeyerstraat 28,51.1882722,2.8182653,,2025.0,369000.0,4393.0,2.0,84.0,4.0,,True,,,,True,7.0,,INSTALLED,1.0,0.0,1.0,True,,,,,,,,,
10672075,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,De Haan,4,8420,Prinses Astridlaan 8,51.2774467,3.038227,GOOD,1980.0,575000.0,5088.0,3.0,113.0,1.0,3.0,False,4.0,,,True,,,,1.0,0.0,1.0,False,,False,1.0,,,161.0,B,True,
10672077,HOUSE,HOUSE,Flanders,West Flanders,Brugge,Knokke-Heist,3,8300,Albertlaan 17,51.3416816,3.2901993,TO_RENOVATE,1918.0,499500.0,,3.0,,,,False,4.0,,,,,0.0,,,0.0,,False,,False,,,,,,False,
10672081,HOUSE,HOUSE,Flanders,East Flanders,Gent,Gent (9000),1,9000,Kwaadham 101,51.054608,3.729226,GOOD,1850.0,448000.0,3500.0,3.0,128.0,,,False,4.0,,,True,,0.0,,1.0,0.0,2.0,False,,False,,,,253.0,C,True,
10672082,HOUSE,VILLA,Flanders,East Flanders,Gent,Deurle,4,9831,Pontstraat 21,51.000983,3.6046798,GOOD,1910.0,2875000.0,9457.0,3.0,304.0,,,False,4.0,,,True,,1739.0,,2.0,0.0,2.0,False,,True,,3.0,,121.0,B,True,
10672083,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,De Panne,4,8660,Leopold I Esplanade 12,51.0987884,2.5817151,GOOD,1977.0,549000.0,5602.0,3.0,98.0,3.0,6.0,True,,,,True,30.0,,,1.0,0.0,1.0,False,,False,,,,220.0,C,True,
10672087,HOUSE,HOUSE,Wallonie,Liège,Liège,Liège,1,4000,,,,JUST_RENOVATED,1936.0,450000.0,1915.0,3.0,235.0,,,False,2.0,True,180.0,True,30.0,0.0,HYPER_EQUIPPED,3.0,3.0,3.0,False,False,False,,,,,C,True,
10672089,HOUSE,HOUSE,Wallonie,Walloon Brabant,Nivelles,Lasne,4,1380,Avenue De Fontainebleau 31,50.6576637,4.4191436,AS_NEW,1980.0,485000.0,,3.0,,,,False,4.0,True,1.0,True,1.0,8.0,INSTALLED,1.0,0.0,2.0,True,True,False,1.0,2.0,,,,True,
10672092,HOUSE,HOUSE,Wallonie,Hainaut,Mons,Mons,1,7000,,,,GOOD,1970.0,275000.0,2292.0,3.0,120.0,,,,3.0,True,500.0,True,30.0,500.0,INSTALLED,1.0,0.0,1.0,True,,,1.0,2.0,,,,True,
10672095,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,Antwerpen,2,2060,Burgerwelzijn 16,51.2227017,4.4284651,TO_BE_DONE_UP,1876.0,245000.0,2188.0,2.0,112.0,,,False,2.0,,,True,10.0,45.0,INSTALLED,1.0,0.0,2.0,False,False,False,,,,848.0,F,False,
10672093,HOUSE,HOUSE,Wallonie,Hainaut,Soignies,Soignies,2,7060,,,,GOOD,1970.0,275000.0,2292.0,3.0,120.0,,,,3.0,True,500.0,True,30.0,500.0,INSTALLED,1.0,0.0,1.0,True,,,1.0,2.0,,,,True,
10672096,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Wilrijk,4,2610,Rucaplein 125,51.1793857,4.4222758,GOOD,,299500.0,2396.0,3.0,125.0,3.0,,True,,,,,,,,2.0,1.0,2.0,True,,,,,,165.0,B,,
10672098,APARTMENT,APARTMENT,Wallonie,Liège,Liège,ROCOURT,1,4000,"Clos des Lavandières 4, 32",50.6763801,5.5406076,GOOD,2014.0,420000.0,2917.0,3.0,144.0,3.0,3.0,True,,,,True,18.0,,INSTALLED,1.0,1.0,2.0,True,,,2.0,,,141.0,B,True,
10672094,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,Wevelgem,4,8560,Toekomststraat 63,50.8127526,3.1758449,GOOD,,349000.0,,3.0,,,,True,,,,True,,416.0,,1.0,0.0,2.0,False,,,1.0,1.0,,414.0,E,True,
10672097,HOUSE,HOUSE,Wallonie,Hainaut,Charleroi,FAYT-LEZ-MANAGE,4,7170,,,,TO_RENOVATE,1899.0,219000.0,1251.0,3.0,175.0,,,,3.0,,,,,0.0,SEMI_EQUIPPED,1.0,0.0,1.0,True,,,7.0,,,590.0,G,,
10672103,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,Schepdaal,3,1703,Appelmansstraat 14,50.8319931,4.1864031,,1900.0,475000.0,1547.0,7.0,307.0,,,,4.0,,,,,1054.0,,,0.0,,True,,,,,,264.0,C,False,
10672104,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Etterbeek,2,1040,Rue des Francs 46,50.838029,4.3982833,GOOD,1958.0,315000.0,4500.0,2.0,70.0,3.0,6.0,True,,,,True,9.0,,USA_HYPER_EQUIPPED,1.0,0.0,1.0,False,False,,,,,138.0,C,True,
10672105,HOUSE,HOUSE,Flanders,East Flanders,Gent,Deinze,3,9800,,,,AS_NEW,2022.0,487500.0,,3.0,,,,,3.0,,,True,,282.0,,,0.0,,False,,,1.0,,,53.0,A,,
10672111,HOUSE,HOUSE,Wallonie,Hainaut,Tournai,Leuze-En-Hainaut,3,7900,,,,GOOD,,190000.0,,3.0,,,,,,,,,,130.0,INSTALLED,1.0,0.0,2.0,True,,,,,,480.0,F,True,
10672106,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,HEULE,3,8501,Slagling 13,50.8408362,3.2499139,TO_BE_DONE_UP,1968.0,375000.0,1794.0,4.0,209.0,,,,4.0,,,True,,675.0,SEMI_EQUIPPED,1.0,0.0,2.0,True,,,1.0,2.0,,332.0,D,True,
10672110,APARTMENT,APARTMENT,Wallonie,Liège,Huy,Amay,4,4540,Rue de la Paix 8 C,50.5473647,5.3187209,GOOD,2015.0,229500.0,2638.0,2.0,87.0,0.0,3.0,True,2.0,,,,,,INSTALLED,,1.0,1.0,True,,,1.0,,,86.0,B,True,
10672117,HOUSE,HOUSE,Wallonie,Walloon Brabant,Nivelles,OHAIN,4,1380,,,,AS_NEW,1960.0,450000.0,2045.0,4.0,220.0,,,,3.0,True,115.0,True,25.0,284.0,USA_HYPER_EQUIPPED,1.0,0.0,2.0,True,,,1.0,2.0,,217.0,C,True,
10672119,HOUSE,HOUSE,Flanders,West Flanders,Brugge,Brugge,1,8000,Katelijnestraat 140,51.2002717,3.2283934,GOOD,,475000.0,1667.0,4.0,285.0,,,,3.0,,,,,125.0,NOT_INSTALLED,1.0,0.0,,True,,,,,,282.0,C,,
10672112,HOUSE,VILLA,Wallonie,Walloon Brabant,Nivelles,Rixensart,4,1330,Rue des Bleuets 68,50.7027617,4.5406491,GOOD,1984.0,480000.0,3000.0,3.0,160.0,,,False,3.0,True,5.0,True,,500.0,INSTALLED,1.0,0.0,2.0,False,False,,2.0,2.0,,406.0,E,True,
10672124,HOUSE,CHALET,Wallonie,Liège,Liège,Aywaille,4,4920,Allee des Truites 10,50.4598492,5.7126962,TO_BE_DONE_UP,1995.0,120000.0,2034.0,2.0,59.0,,,,4.0,,,True,,234.0,SEMI_EQUIPPED,1.0,0.0,,False,False,,,1.0,,540.0,G,,
10672122,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,Nijlen,4,2560,Stenen Molen 2,51.1418279,4.6355251,,2018.0,299000.0,,2.0,,1.0,,True,,True,1.0,True,1.0,,,,0.0,,False,False,False,1.0,1.0,,,,True,
10672126,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Turnhout,Hulshout,4,2235,Booischotseweg 8,51.0746242,4.7885233,AS_NEW,2017.0,335000.0,2481.0,2.0,135.0,0.0,,True,,True,50.0,True,25.0,,INSTALLED,1.0,0.0,1.0,False,False,False,2.0,1.0,,49.0,A,True,
10672130,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,Tremelo,4,3120,Veldonkstraat 155A,50.9887271,4.7250982,,,419830.0,1196.0,3.0,351.0,,,,,,,,,522.0,INSTALLED,,0.0,,True,,,,,,,,,
10672136,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,Puurs,4,2870,Rijweg 136,51.0584619,4.3271842,,1955.0,335000.0,1463.0,3.0,229.0,,,False,3.0,True,30.0,True,12.0,255.0,,1.0,0.0,2.0,False,False,False,,2.0,,261.0,C,True,
10672131,HOUSE,HOUSE,Wallonie,Liège,Liège,Liège,2,4020,Rue Coclers 26,50.6328731,5.5843099,AS_NEW,,175000.0,1591.0,3.0,110.0,,,,2.0,,,,,120.0,SEMI_EQUIPPED,1.0,0.0,1.0,True,,,,,,274.0,D,True,
10672127,HOUSE,HOUSE,Wallonie,Hainaut,Ath,Brugelette,4,7940,rue de bolignies 10,50.5919154,3.8703791,GOOD,,195000.0,1393.0,3.0,140.0,,,,2.0,True,,True,,246.0,INSTALLED,1.0,0.0,1.0,False,,,,,,359.0,E,True,
